job_id,job_tags
35BB84D3,Nhân viên kế toán
35BB84D9,[Quận ] Nhân viên giao hàng
35BB84D9,Nhân viên giao nhận
35BB84D7,Unknown
35BB84DC,Unknown
35BB84CC,Unknown
35BB84DD,Mechanical Engineer
35BB84DD,Kỹ sư cơ giới
35BB84DD,Chuyên viên cơ khí
35BB84DD,Kỹ thuật cơ khí
35BB84DD,I&C Supervisor
35BB84DD,Kỹ sư cơ khí chế tạo máy
35BB84DD,Nhân viên kỹ thuật điện cơ khí
35BB84D8,Business Analyst
35BB84D8,Trade Marketing Specialist
35BB84D8,Data analysis specialist
35BB84DA,Unknown
35BB84E1,Kế toán nhà máy
35BB84E1,hành chánh
35BB84E1,Acc Staff
35BB84E1,Kế toán văn phòng
35BB84E1,kiêm hành chính
35BB84E1,Kế toán nhập chứng từ
35BB84E1,Kế toán phân xưởng sản xuất
35BB84E1,quầy
35BB84E1,Kế toán nhà hàng
35BB84E1,văn phòng
35BB848E,Điện
35BB848E,Vận hành điện
35BB848E,Lắp đặt điện
35BB848E,Trạm điện
35BB848E,bảo trì điện
35BB848E,Nhân viên điện
35BB848E,Kỹ sư điện
35BB848E,Quản lý điều hành
35BB848E,Trưởng ca quản lý
35BB848E,Giám sát điều hành
35BB848A,Account Manager
35BB848A,Key Account Executive
35BB848A,Account Assistant
35BB848A,group account manager
35BB848F,Quảng Ngãi
35BB848F,Trưởng phòng nhà máy điện
35BB848F,Head of Office
35BB848F,Kỹ sư điện tử
35BB848F,Kỹ sư giám sát điện
35BB848F,Kỹ sư cơ điện
35BB84DF,Unknown
35BB84D6,Nhân viên giao nhận
35BB8491,Unknown
35BB847F,Unknown
35BB8490,Quản lý rủi ro
35BB8490,quản lý rủi ro danh mục
35BB8490,quản lý danh mục tín dụng
35BB8490,quản trị rủi ro
35BB8495,Sales Supervisor
35BB8495,Nhân viên kinh doanh
35BB8495,Chuyên viên kinh doanh
35BB8495,Quản lý kinh doanh
35BB8495,Nhân viên bán hàng
35BB8495,Chuyên viên bán hàng
35BB8496,Unknown
35BB83B4,Furniture Designer
35BB83B4,Thiết kế nội thất
35BB8498,Unknown
35BB84D4,Unknown
35BB8499,Unknown
35BB84A1,Purchasing
35BB84A1,Nhân viên mua hàng  Staff
35BB84A1,Associates  Accountant
35BB84A1,Staff/ Executive/ Supervisor/ Manager
35BB84A1,purchasing staff
35BB84A1,Executive
35BB84A1,specialist
35BB84A1,Coordinator
35BB84A1,Supervisor
35BB84A1,officier
35BB84A1,head of legal
35BB84A8,Nhân viên tư vấn
35BB84A8,Tư vấn viên
35BB84A8,Consultant
35BB84A8,Counsellor
35BB84A8,Consultant Executive
35BB8497,Unknown
35BB84A5,Nhân viên tư vấn thuế
35BB84A5,Tax Manager
35BB84A5,Nhân viên khai báo thuế
35BB84A5,Nhân viên thuế
35BB84A5,Tax consultant
35BB8458,Cộng tác viên Kinh doanh du lịch Khách lẻ Làm việc toàn thời gian
35BB84DB,Nhân viên Kế toán nội bộ kiêm ngân hàng
35BB84DB,Accountant
35BB67F4,Unknown
35BB845A,tuyển dụng
35BB845A,chính sách
35BB845A,c&B
35BB8271,General Accountant
35BB8459,Chuyên viên Quan hệ Khách hàng cá nhân
35BB8459,quan he khach hang ca nhan
35BB8459,ngan hang
35BB8459,tư vấn
35BB8459,Bán hàng
35BB8459,sale
35BB8459,bảo hiểm
35BB8459,tphcm
35BB8459,tài chính
35BB845E,Giao Dịch Viên
35BB845E,Teller
35BB845E,nhân viên giao dịch ngân hàng
35BB845E,nhân viên giao dịch
35BB845E,Bán hàng
35BB845E,Ngân hàng
35BB845E,Dịch vụ khách hàng
35BB845E,Customer Service
35BB845E,Banking
35BB845E,Tư vấn
35BB845E,Giao dịch ngân hàng
35BB845E,Chăm sóc khách hàng
35BB845E,Trưởng phòng giao dịch
35BB845E,Kiểm soát viên
35BB845E,Chất lượng dịch vụ
35BB845E,Tài chính
35BB845E,Tài chính ngân hàng
35BB845E,Finance
35BB845E,Sales
35BB845E,Telesale
35BB845E,Quảng Ngãi
35BB845D,kinh doanh xuất khẩu
35BB845D,kinh doanh quốc tế
35BB845D,international sales
35BB8460,Kiến trúc sư
35BB8460,Chuyên viên thiết kế
35BB8460,Quy hoạch
35BB8460,Thiết kế kiến trúc
35BB8351,Đại diện kinh doanh
35BB8351,Nhân viên phòng kinh doanh
35BB8351,Nhân viên bán hàng
35BB8351,Đại diện bán hàng
35BB8351,Telesales
35BB8351,Salesman
35BB8351,Sales Engineer
35BB8351,Sales Executive
35BB8351,Chuyên Viên Kinh Doanh
35BB8351,Sales Dept
35BB8492,Unknown
35BB7F0A,kỹ sư thiết kế
35BB7F0A,Mechanical Engineer
35BB7F0A,Electrical Engineer
35BB7F0A,mechatronics engineeer
35BB83C2,Trình dược viên kênh OTC khu vực Miền Trung/ Tây Nguyên
35BB83C2,Medical Representative
35BB83C2,kênh nhà thuốc
35BB83C2,kênh bệnh viện
35BB83C2,OTC Supervisor
35BB83C2,OTC Derivatives Sales
35BB83C2,Assistant Product Manager OTC
35BB83C2,ETC Supervisor
35BB83C2,Nhân viên bán thuốc
35BB849B,Unknown
35BB845F,Unknown
35BB849F,Chuyên Viên Kiểm Soát Nội Bộ Gấp
35BB849F,Compliance Auditor
35BB849F,Kiểm toán viên
35BB849F,Auditing supervisor
35BB849F,Kiểm toán tư nhân
35BB849F,Kiểm toán nhà nước
35BB849F,Auditor
35BB849F,Internal Auditor
35BB849F,External Auditor
35BB849F,Chuyên viên kiểm toán
35BB849F,Trưởng nhóm kiểm toán
35BB849F,kiểm soát nội bộ
35BB849F,kiểm toán nội bộ
35BB849F,kiểm soát hoạt động
35BB8462,Trợ lý giám đốc
35BB8462,Trợ lý giám đốc vận hành
35BB8462,Trợ lý
35BB8462,Kỹ sư kinh tế xây dựng
35BB845B,Trình dược viên nha khoa
35BB845B,Medical Representative
35BB845B,kênh nhà thuốc
35BB845B,kênh bệnh viện
35BB845B,OTC Supervisor
35BB845B,OTC Derivatives Sales
35BB845B,Assistant Product Manager OTC
35BB845B,ETC Supervisor
35BB845B,Nhân viên bán thuốc
35BB8463,EIT - ENGINEERING CHANGE ORDERS Fresher
35BB8463,Electronics
35BB8463,logistics
35BB8463,Documentation Officer
35BB8463,Project engineer
35BB7767,Cộng tác viên xử lý dữ liệu
35BB7767,Nhân viên xử lý dữ liệu
35BB7767,Data Mining
35BB7767,Data validation
35BB7767,Data analysis specialist
35BB7767,Data Processing
35BB7767,Data Processing Executive
35BB7767,Data Processing Specialist
35BB7767,Data Processing Officer
35BB7767,Data Processing Staff
35BB7877,Nhân viên IT
35BB7877,Chuyên viên IT
35BB7877,IT Engineer
35BB7877,IT Specialist
35BB7877,IT support
35BB7877,IT Supervisor
35BB7877,nhân viên tin học
35BB7877,IT Helpdesk
35BB7877,IT Officer
35BB7877,IT Executive
35BB795A,Giáo viên
35BB795A,Teacher
35BB795A,Huấn luyện viên
35BB795A,Chuyên viên huấn luyện
35BB7765,Nhân Viên Phòng Kế Toán
35BB7765,Credit Accountant
35BB7765,Cán bộ tài chính kế toán
35BB7765,Accounting Executive
35BB7765,Accountant cum Office Admin
35BB7765,Accountant and Administrative Staff
35BB7765,Kế toán kho vận
35BB7765,Nhân viên kế toán nhà máy
35BB7765,Chuyên viên kế toán chuyên quản
35BB7765,Nhân viên kế toán vật tư
35BB7734,Unknown
35BB78B9,Unknown
35BB7950,Unknown
35BB7940,Kế toán chi nhánh Quận
35BB7940,thống kê
35BB82BE,Makerting Manager
35BB82BE,Giám đốc tiếp thị
35BB82BE,Giám đốc Marketing
35BB82BE,Makerting Director
35BB82BE,Giám đốc truyền thông & tiếp thị
35BB82BE,Giám sát tiếp thị
35BB82BE,Marketing Supervisor
35BB8402,SEO SPECIALIST LINK BUILDING
35BB8402,Service Marketing Specialist
35BB8402,Marketing Officer
35BB8402,Premium Mass Marketing
35BB8402,Marketing Scientist
35BB8402,Nhân viên đồ họa Marketing
35BB8402,Digital Marketing Internship
35BB8402,Social Media Staff
35BB8402,Marketing Operations Officer
35BB8402,Chuyên viên Social Media
35BB8402,Chuyên viên marketing online
35BB78A4,Unknown
35BB8229,Giám đốc kinh doanh  Công ty thành viên  Chuyên sản xuất và thi công nội thất
35BB8229,Sales Director
35BB8448,Nhân viên phòng thí nghiệm
35BB8448,Nhân viên phòng lab
35BB8448,Lab Technician
35BB8448,Laboratory Manager
35BB8408,Sales Manager May mặc hoặc FMCG
35BB8408,Giám đốc kinh doanh
35BB8408,Sales Director
35BB8408,Giám đốc kinh doanh khu vực
35BB8408,Giám đốc kinh doanh vùng
35BB8408,Sales Section Manager
35BB8408,Sales Force Manager
35BB8461,Unknown
35BB8464,Dinh dưỡng viên
35BB8464,Nutritionist
35BB8464,Nhân viên dinh dưỡng
35BB789E,Trưởng phòng bảo trì
35BB789E,Kỹ thuật viên cơ khí ô tô
35BB789E,Giám sát bảo trì
35BB789E,Chuyên viên cơ khí
35BB7CC3,National Sales Director FMCG; F&B
35BB7CC3,Giám đốc kinh doanh
35BB7CC3,Sales Manager
35BB8446,Kỹ thuật viên
35BB832F,Associates  Accountant
35BB832F,Staff/ Executive/ Supervisor/ Manager
35BB832F,purchasing staff
35BB832F,Executive
35BB832F,specialist
35BB832F,Coordinator
35BB832F,Supervisor
35BB832F,officier
35BB7875,chứng khoán
35BB7875,môi giới
35BB7875,Broker
35BB7875,đầu tư
35BB7875,finance
35BB7875,stock
35BB78AA,Chuyên Viên Phụ Trách Tuyển Dụng Đào Tạo
35BB78AA,Chuyên viên nhân sự phòng thuê ngoài nhân lực
35BB78AA,Career Advisor
35BB78AA,Chuyên viên cao cấp tuyển dụng
35BB78AA,Human Resources Services Officer
35BB78AA,Chuyên viên nhân sự tuyển dụng và đào tạo
35BB78AA,Chuyên viên tuyển dụng phòng nhân sự
35BB78AA,HeadHunter
35BB78AA,Chuyên viên dịch vụ nhân sự phụ trách tuyển dụng
35BB78AA,Chuyên viên quản lý nhân sự
35BB78AA,Training and Recruitment Officer
35BB77DA,Unknown
35BB77D4,Unknown
35BB7749,Unknown
35BB77C4,NHÂN VIÊN KINH DOANH KHU VỰC GIA LAI
35BB77C4,Đại diện kinh doanh
35BB77C4,Nhân viên phòng kinh doanh
35BB77C4,Nhân viên bán hàng
35BB77C4,Đại diện bán hàng
35BB77C4,Telesales
35BB77C4,Salesman
35BB77C4,Sales Engineer
35BB77C4,Sales Executive
35BB77C4,Chuyên Viên Kinh Doanh
35BB77C4,Sales Dept
35BB798B,Unknown
35BB7789,Nhân viên dịch vụ khách hàng
35BB7789,Customer care staff
35BB7789,Customer service staff
35BB7789,Customer service executive
35BB7789,Nhân viên hỗ trợ khách hàng
35BB7789,Customer service representative
35BB7789,Customer services
35BB7789,trực tổng đài
35BB77A8,Unknown
35BB7873,Unknown
35BB781A,Quản lý giáo dục
35BB781A,quản lý trung tâm
35BB781A,Trưởng nhóm tư vấn bán hàng
35BB781A,Trưởng nhóm quản lý chất lượng
35BB781A,Trưởng nhóm Marketing
35BB781A,center manager
35BB781A,Educational Manager
35BB781A,Educational Consultant (Experienced Sales)
35BB787B,STEM
35BB787B,Curriculum
35BB787B,Program Manager
35BB787B,Academic
35BB787B,Science
35BB787B,AI
35BB787B,Math
35BB778E,Learning & Development Senior/Executive
35BB778E,learning & Development
35BB778E,L&D
35BB778E,Training
35BB778E,career roadmap
35BB774A,Google Ads
35BB774A,Chuyên viên Quảng cáo Google
35BB774A,Chuyên viên Google Ads
35BB7830,Chuyên viên tư vấn
35BB7830,Tư vấn viên
35BB7830,Consultant
35BB7830,Counsellor
35BB7830,Consultant Executive
35BB79AF,Sales - Đại Diện Kinh Doanh GT tạp hóa nhà thuốc
35BB79AF,Nhân viên bán hàng
35BB79AF,Nhân viên kinh doanh
35BB79AF,Saler
35BB79AF,Salesman
35BB79AF,Sales Representative
35BB79AF,Đại diện bán hàng
35BB79A0,Chuyên viên kế toán Thời vụ  tháng
35BB79A0,Nhân viên kế toán
35BB79A0,Kế toán viên
35BB79A0,Accountant
35BB79A0,Junior Accountant
35BB75D9,Kỹ sư kinh doanh
35BB75D9,Service Engineer
35BB75D9,Kỹ sư bán hàng
35BB7720,Trợ giảng
35BB7720,Teaching Assistant
35BB78C2,Unknown
35BB61AB,Unknown
35BB77F8,Unknown
35BB783B,Unknown
35BB7783,Nhân viên thực tập
35BB7783,Sinh viên thực tập
35BB7783,khách hàng cá nhân
35BB7783,Cán bộ tín dụng
35BB7783,Nhân viên tư vấn tài chính cá nhân
35BB78B4,Unknown
35BB7931,Unknown
35BB7881,Nhân viên Chứng từ XNK - Bình Dương
35BB7881,Documentation Officer
35BB7881,Document Control Officer
35BB7881,Document Controller
35BB773D,Unknown
35BB7793,Import - Export officer  work at Bonded Warehouse -Long Binh ICD
35BB7793,Warehouse Assistant
35BB7793,Export Import Officer
35BB7793,Import Export Documentation Staff
35BB7979,Unknown
35BB792D,Unknown
35BB77E5,Phan Thị Mỹ Hạnh
35BB77E5,PHIÊN DỊCH TIẾNG TRUNG QUỐC
35BB77E5,"""Nguyễn Huy Khánh Dung"""
35BB79BC,Chuyên viên
35BB79BC,Chuyên viên/Chuyên viên cao cấp Phát triển sản phẩm Huy động
35BB79BC,Chuyên viên/Chuyên viên cao cấp Phát triển sản phẩm Huy động vốn
35BB79BC,huy động vốn
35BB799A,Unknown
35BB7899,Bác sĩ Chỉnh nha Trên  năm kinh nghiệm -M
35BB7899,Doctor
35BB7899,therapist
35BB7899,bác sĩ chuyên khoa
35BB7899,bác sĩ nha khoa
35BB7869,Nhân viên Social Media Thu nhập -M
35BB7869,Digital Marketing Specialist
35BB7869,Digital Marketing Staff
35BB7869,Nhân Viên Quản Trị Website
35BB7869,Website Administrator
35BB7869,Service Marketing Specialist
35BB7869,nhân viên MC
35BB7869,nhân viên livestream
35BB7869,mc sự kiện
35BB7869,truyền thông nội bộ
35BB7907,Unknown
35BB78B7,Doctor
35BB78B7,therapist
35BB78B7,bác sĩ chuyên khoa
35BB78FD,KẾ TOÁN ĐÁNH MÁY tr++
35BB775B,Unknown
35BB77C1,Đại diện kinh doanh
35BB77C1,Nhân viên phòng kinh doanh
35BB77C1,Nhân viên bán hàng
35BB77C1,Đại diện bán hàng
35BB77C1,Telesales
35BB77C1,Salesman
35BB77C1,Sales Engineer
35BB77C1,Sales Executive
35BB77C1,Chuyên Viên Kinh Doanh
35BB77C1,Sales Dept
35BB7915,Digital Marketing Specialist
35BB7915,Digital Marketing Staff
35BB7915,Nhân Viên Quản Trị Website
35BB7915,Website Administrator
35BB7915,Service Marketing Specialist
35BB7976,Unknown
35BB7860,CHUYÊN VIÊN HOẠCH ĐỊNH CHIẾN LƯỢC STRATEGIC PLANNER
35BB7860,Senior
35BB7860,Strategic Staff
35BB7860,Strategic Planning Staff
35BB7860,Chuyên viên kế hoạch
35BB7860,Nhân viên kế hoạch
35BB7860,Planning specialist
35BB7860,Nhân viên kế hoạch thư ký
35BB7860,Planning Staff
35BB7860,Strategic Planning Executive
35BB7982,Key Account Manager - General Trade GT Binh Doung or Hai Phong
35BB7982,Account Manager
35BB7982,Senior Account Manager
35BB7982,Key Account Executive
35BB7982,Account Assistant
35BB7982,Modern Trade
35BB7982,Quản Lý Kinh Doanh
35BB77EB,Purchasing
35BB77EB,Nhân viên mua hàng  Staff
35BB77EB,Associates  Accountant
35BB77EB,Staff/ Executive/ Supervisor/ Manager
35BB77EB,purchasing staff
35BB77EB,Executive
35BB77EB,specialist
35BB77EB,Coordinator
35BB77EB,Supervisor
35BB77EB,officier
35BB774E,Unknown
35BB77CD,Product Project Supervisor Work at Thu Dau Mot Binh Duong
35BB77CD,project management
35BB77CD,product development
35BB77CD,merchandiser
35BB77CD,customer service
35BB7878,Human Resource Business Parner
35BB7878,HRBP Manager
35BB7878,Human Resource Business Parner Assistant Manager
35BB7878,HRBP Assistant Manager
35BB7878,Human Resource Business Parner Manager
35BB7871,Unknown
35BB7815,Unknown
35BB783A,Đại diện kinh doanh
35BB783A,Nhân viên phòng kinh doanh
35BB783A,Nhân viên bán hàng
35BB783A,Đại diện bán hàng
35BB783A,Telesales
35BB783A,Salesman
35BB783A,Sales Engineer
35BB783A,Sales Executive
35BB783A,Chuyên Viên Kinh Doanh
35BB783A,Sales Dept
35BB783A,Sales Logistics
35BB783A,Sales Staff
35BB7863,Labor Safety Executive Officer
35BB7863,Labor Safety Officer
35BB7863,Labor Safety Executive
35BB77CB,Finance Analyst - Chuyên viên phân tích tài chính
35BB77CB,Tài chính kế hoạch
35BB77CB,Tài chính đầu tư
35BB77CB,Kế toán
35BB77CB,Kiểm toán
35BB77CB,Chuyên viên phân tích tài chính - Finance Analyst International
35BB77CB,Finance Analyst International
35BB77AF,IPQC&OQC technician
35BB77AF,QC Technician
35BB77AF,Kỹ thuật viên chất lượng
35BB77AF,nhân viên QC
35BB77AF,Battery
35BB77AF,IPQC&OQC Technician Battery
35BB77AF,IPQC&OQC Technician Battery Pack
35BB7957,ERP Functional Consultant
35BB7957,Tư vấn kỹ thuật SAP ERP
35BB7957,Tư vấn công nghệ SAP ERP
35BB7957,ERP
35BB7957,Chuyên viên triển khai SAP ERP
35BB7957,SAP Consultants
35BB776E,Unknown
35BB790C,Chuyên viên PR
35BB790C,PR Executive
35BB790C,PR Specialist
35BB790C,Public Relations Specialist
35BB790C,Public Relations Executive
35BB790C,Chuyên viên quan hệ công chúng
35BB790C,Public Affairs Manager
35BB790C,Public Affairs
35BB790C,Tổ Chức Sự Kiện
35BB790C,Chuyên Viên Truyền Thông Báo Chí
35BB790C,Chuyên viên truyền thông quảng cáo
35BB78BD,Human Resource Generalist Hanoi Office
35BB78BD,Nhân Viên Nhân Sự
35BB78BD,Human Resources Assistant
35BB78BD,HR Assistant
35BB78BD,Recruitment Executive
35BB78BD,HR Specialist
35BB78BD,Recruitment Consultant
35BB78BD,HR Admin Staff
35BB79AE,Unknown
35BB7937,[MAG] NHÂN VIÊN KỸ THUẬT MẪU PHÒNG PHÁT TRIỂN MẪU
35BB7937,Kỹ thuật viên
35BB7937,Technician
35BB7937,Technical staff
35BB7937,Garment Merchandiser
35BB78E2,Hà Nội - Kế toán tổng hợp
35BB78E2,Hà Nội - Kế toán nội bộ
35BB775F,Unknown
35BB77C9,Unknown
35BB782D,Senior Expert Leadership Institute
35BB782D,Nhân Viên Phòng Kế Toán
35BB782D,Credit Accountant
35BB782D,Cán bộ tài chính kế toán
35BB782D,Accounting Executive
35BB782D,Accountant cum Office Admin
35BB782D,Accountant and Administrative Staff
35BB782D,Kế toán kho vận
35BB782D,Nhân viên kế toán nhà máy
35BB782D,Chuyên viên kế toán chuyên quản
35BB782D,Nhân viên kế toán vật tư
35BB7894,Unknown
35BB78AB,Phó Phòng Hạ Tầng Kỹ Thuật
35BB78AB,Trưởng nhóm Hạ Tầng Kỹ Thuật
35BB78AB,Trưởng nhóm Hạ Tầng Kỹ Thuật_A
35BB779A,Nhân viên/Chuyên viên hỗ trợ kỹ thuật/helpdesk IT Support
35BB78AF,Phó Phòng Hạ Tầng Kỹ Thuật
35BB78AF,Phó Phòng Hạ Tầng Kỹ Thuật_A
35BB78A5,General Affairs Officer
35BB78A5,Corporate Affairs Executive
35BB78A5,Corporate Affairs Officer
35BB78A5,Corporate Affairs Executive Officer
35BB78A5,General Executive
35BB79B0,Senior Expert Customer Insight
35BB79B0,Nhân Viên Phòng Kế Toán
35BB79B0,Credit Accountant
35BB79B0,Cán bộ tài chính kế toán
35BB79B0,Accounting Executive
35BB79B0,Accountant cum Office Admin
35BB79B0,Accountant and Administrative Staff
35BB79B0,Kế toán kho vận
35BB79B0,Nhân viên kế toán nhà máy
35BB79B0,Chuyên viên kế toán chuyên quản
35BB79B0,Nhân viên kế toán vật tư
35BB7882,- Sales Staff - Trading
35BB7882,Nhân viên kinh doanh
35BB7882,Đại diện kinh doanh
35BB7882,Nhân viên phòng kinh doanh
35BB7882,Nhân viên bán hàng
35BB7882,Đại diện bán hàng
35BB7882,Telesales
35BB7882,Salesman
35BB7882,Sales Engineer
35BB7882,Sales Executive
35BB7882,Chuyên Viên Kinh Doanh
35BB794B,Pattern designer
35BB794B,Pattern Cutter
35BB794B,Garment Inspector
35BB794B,Garment Merchandiser
35BB794B,Nhân viên thiết kế rập
35BB794B,Industrial Engineer
35BB7879,- Senior Sales Executive - Nhân Viên Kinh Doanh
35BB7879,Sales in Agricultural product
35BB7879,Boutique Sales Associate
35BB7879,Accounts Officer
35BB7879,Account Representative
35BB7879,Network Solution Account Manager
35BB7879,Nhân viên điều phối khách hàng
35BB7879,Nhân viên kinh doanh phụ trách dự án
35BB7879,Nhân viên kinh doanh phụ gia thực phẩm
35BB7879,Nhân viên tư vấn bán hàng kênh siêu thị
35BB7879,Nhân viên Sales hóa chất
35BB7942,Nhân Viên Kế Toán Phòng Xuất - Nhập Khẩu - Experienced
35BB7942,Accountant
35BB7942,Nhân viên Logistics
35BB7942,Import Export Documentation Staff
35BB7942,Export Document Controller
35BB7942,Nhân viên chứng từ xuất nhập khẩu
35BB7942,international business
35BB7942,Kinh Tế Đối Ngoại
35BB7146,Nhân viên hành chánh kinh doanh
35BB7146,Sales support
35BB7146,Customer service staff
35BB7146,Nhân viên chăm sóc khách hàng
35BB7872,- Structure Engineer - Kĩ Sư Cấu Trúc
35BB7872,Kỹ sư thiết kế kết cấu công trình
35BB7872,Kỹ sư dự án công trường
35BB7872,Nhân viên thiết kế kỹ thuật
35BB7872,Kỹ sư thiết kế kết cấu
35BB7872,Họa viên kết cấu
35BB7872,Giám sát thi công kết cấu
35BB7872,Nhân viên thiết kế kết cấu
35BB7872,Kỹ sư kinh tế xây dựng chuyên ngành cầu đường
35BB7872,Kỹ sư xây dựng dân dụng công nghiệp
35BB7872,Kỹ sư xây dựng
35BB7958,ĐIỀU PHỐI DỰ ÁN TƯ VẤN VÀ ĐÀO TẠO   PROJECT COORDINATOR – TRAINING AND CONSULTING
35BB7958,Project Assistant
35BB7958,Project executive
35BB7958,Giám sát dự án
35BB7958,Project engineer
35BB7958,Trợ lý dự án
35BB7958,Điều phối viên dự án
35BB7958,Nhân viên điều phối dự án
35BB7958,Chuyên viên điều phối dự án
35BB7958,Assistant Project Manager
35BB8445,Nhân viên kinh doanh dự án
35BB8445,Sales Engineer
35BB8445,Technical Sales Engineer
35BB779B,Unknown
35BB7727,Unknown
35BB8447,Nhân viên kinh doanh mảng xây dựng HVAC
35BB8447,Đại diện kinh doanh
35BB8447,Nhân viên phòng kinh doanh
35BB8447,Nhân viên bán hàng
35BB8447,Đại diện bán hàng
35BB8447,Telesales
35BB8447,Salesman
35BB8447,Sales Engineer
35BB8447,Sales Executive
35BB8447,Chuyên Viên Kinh Doanh
35BB8447,Sales Dept
35BB844A,Đại Diện Tiêu Thụ Sales Representative-Khu Vực Cần Thơ
35BB844A,Đại diện thương mại
35BB844A,Nhân viên phát triển thị trường
35BB844A,Tiếp thị
35BB844A,FMCG
35BB844A,Marketing
35BB7798,Textile Technology
35BB7798,Công nghệ dệt may
35BB7798,Technical Textile
35BB7798,TSC
35BB7798,Tư Vấn Kỹ Thuật Sợi
35BB8449,Chuyên Viên Digital Marketing Thương Hiệu Karofi
35BB8449,Digital
35BB8449,Marketing
35BB8449,Facebook Ads
35BB8449,Google Ads
35BB8449,Chuyên Viên Digital Marketing Thương Mại Điện Tử
35BB78B1,Kỹ sư bảo trì
35BB78B1,Chuyên viên bảo trì
35BB78B1,Maintenance man
35BB78B1,Nhân viên sửa máy
35BB78B1,Nhân viên bảo dưỡng
35BB78B1,Chuyên viên bảo dưỡng
35BB78B1,Kỹ sư bảo dưỡng
35BB78B1,Kỹ thuật viên bảo trì
35BB78B1,Nhân viên kỹ thuật bảo trì
35BB78B1,Kỹ Thuật Bảo Trì
35BB844D,Nhân Viên Sale Admin
35BB844D,Nhân Viên Sale Admin ECO
35BB844D,Nhân Viên Sale Admin Admin nhập liệu
35BB844D,Nhân Viên Sale Admin Nhập số liệu phần mềm Misa
35BB8453,Nhân Viên Thu Hồi Nợ Qua Điện Thoại
35BB8453,thu hồi nợ
35BB8453,tín chấp
35BB8453,thu hồi tín chấp
35BB8453,thu nhập 10-20tr
35BB8453,sale
35BB8453,kinh doanh
35BB8453,thu hồi
35BB8453,Nhân Viên Thu Hồi Công Nợ Hiện Trường
35BB844E,Nhân viên hành chánh kinh doanh
35BB8452,Nhân viên bảo hành
35BB8452,Nhân viên bảo hành T
35BB8452,Nhân viên bảo hành Dịch Vụ T
35BB8452,Nhân Viên Bảo Hành Trung Tâm Dịch vụ T
35BB8443,Unknown
35BB8455,Content Social
35BB8455,Group Facebook
35BB8455,Content Marketing
35BB8455,Điện máy
35BB8455,Gia dụng
35BB8455,Nhân viên Content Social
35BB83E2,Forex Trader chuyên nghiệp
35BB83E2,Stock trader
35BB83E2,Security trader
35BB83E2,Chuyên viên quản lý rủi ro
35BB83E2,Chuyên viên giao dịch hàng hóa phái sinh
35BB83E2,Chuyên viên giao dịch công cụ phái sinh
35BB83E2,Chuyên viên giao dịch công cụ tài chính phái sinh
35BB8409,transfer pricing
35BB8409,Kế toán
35BB8409,HSK 4
35BB8409,Trợ giảng
35BB8409,Công ty TNHH Đỉnh Vàng
35BB8456,Kế toán công nợ và chi phí
35BB8456,Kế toán công nợ
35BB8456,Liabilities accountant
35BB8407,Security trader
35BB8407,Stock trader
35BB8407,Forex Trader chuyên nghiệp
35BB8407,Chuyên viên giao dịch hàng hóa phái sinh
35BB8407,Trader
35BB8407,Nhân viên Trader
35BB844F,Chuyên Viên Sàn Thương Mại Điện Tử E-commerce Excecutive  -  triệu
35BB8412,Unknown
35BB840F,Kinh doanh phân phối
35BB840F,Nhân viên kinh doanh bán hàng kỹ thuật
35BB840F,Nhân viên kinh doanh
35BB840F,Bán hàng đại lý
35BB840F,Đại diện bán hàng
35BB840F,Giám sát kênh phân phối
35BB840F,Sales Engineer
35BB8454,Trưởng Nhóm Kinh Doanh - Kênh Bán hàng trực tiếp Dịch vụ T
35BB8454,Trưởng Nhóm Kinh Doanh - Kênh Bán hàng trực tiếp Eco
35BB8414,IT  Director App/Mobile
35BB8414,Trưởng phòng IT
35BB8414,Head of IT
35BB8414,Trưởng phòng CNTT
35BB8414,Trưởng phòng công nghệ thông tin
35BB8414,Giám đốc IT CNTT
35BB8414,Giám đốc IT công nghệ thông tin
35BB8414,IT Manager
35BB8414,Information Technology Manager
35BB8414,CTO
35BB8414,Chief Technology Officer
35BB840E,Warehouseman
35BB840E,Warehouse Assistant
35BB840E,Nhân viên hành chính kho
35BB840E,Nhân viên phụ trách kho
35BB840E,Warehouse Staff
35BB840E,Nhân viên phụ kho
35BB840E,Nhân viên quản lý kho
35BB840E,warehouse
35BB840B,Chuyên viên định giá
35BB840B,Field Underwriting
35BB840B,Chuyên Viên Thẩm Định Phê Duyệt Tín Dụng Hà Nội
35BB8415,Data specialist
35BB8415,Data Analyst
35BB8415,Data master
35BB840C,Unknown
35BB8411,Head of Sales/Sales Manager Building Material
35BB8411,Trưởng phòng kinh doanh
35BB8411,building material
35BB8411,project sales
35BB8416,Nhân viên Marketing
35BB8416,Marketing Executive
35BB8416,Marketer
35BB8413,Unknown
35BB841D,Chuyên viên QA
35BB841D,Nhân viên quản lý chất lượng
35BB841D,Quality Controler
35BB841D,Quality Control Engineer
35BB841D,Quality Assurance Engineer
35BB841D,QA/QC staff
35BB841D,Chuyên viên quản lý chất lượng
35BB841A,Senior Sales Executive Air freight
35BB841A,air freight
35BB841A,aviation
35BB8419,Quản lý kinh doanh khu vực
35BB8419,Area Sales Manager Out of home channel
35BB8419,Senior Group Account Manager
35BB8419,Account Director
35BB8419,Business Director
35BB8419,Area Account Supervisor
