job_id,nganh_nghe
35BB6C2E,Kế toán / Kiểm toán
35BB6C2E,Tài chính / Đầu tư
35BB6C2E,CNTT - Phần mềm
35BB69D1,Xây dựng
35BB69D1,Kiến trúc
35BB6BDB,Unknown
35BB6B52,Tài chính / Đầu tư
35BB6B52,Bất động sản
35BB6B52,Ngân hàng
35BB6C32,Thống kê
35BB6C32,CNTT - Phần mềm
35BB6C32,Bất động sản
35BB6B4E,Cơ khí / Ô tô / Tự động hóa
35BB6B4E,Điện / Điện tử / Điện lạnh
35BB6BA4,Kế toán / Kiểm toán
35BB6BA4,Luật / Pháp lý
35BB6BA4,Ngân hàng
35BB6B83,Điện / Điện tử / Điện lạnh
35BB6B83,Sản xuất / Vận hành sản xuất
35BB6B3E,Ngân hàng
35BB6B3E,Chứng khoán
35BB6B3E,Tài chính / Đầu tư
35BB6C81,Bảo hiểm
35BB6C81,Bán hàng / Kinh doanh
35BB6C81,Tài chính / Đầu tư
35BB6C5A,An Ninh / Bảo Vệ
35BB6C5A,Lao động phổ thông
35BB6B41,Bán lẻ / Bán sỉ
35BB6B41,Bán hàng / Kinh doanh
35BB6B41,Hàng gia dụng / Chăm sóc cá nhân
35BB6AD8,CNTT - Phần mềm
35BB6AD8,Ngân hàng
35BB6ADF,CNTT - Phần mềm
35BB6ABE,Ngân hàng
35BB6ABE,Tư vấn
35BB6ABE,Dịch vụ khách hàng
35BB6C58,Ngân hàng
35BB6C58,Tài chính / Đầu tư
35BB6B7D,Kế toán / Kiểm toán
35BB6B7D,Ngân hàng
35BB6B7D,Tài chính / Đầu tư
35BB6AB0,Giáo dục / Đào tạo
35BB6AB0,Biên phiên dịch
35BB6B5A,Bán lẻ / Bán sỉ
35BB6B5A,Bán hàng / Kinh doanh
35BB6B5A,Dịch vụ khách hàng
35BB6BD3,Vận chuyển / Giao nhận /  Kho vận
35BB6BD3,Dầu khí
35BB6BD3,Sản xuất / Vận hành sản xuất
35BB6BA6,Bán lẻ / Bán sỉ
35BB6BA6,Bán hàng / Kinh doanh
35BB6BA6,Tư vấn
35BB6B43,Xuất nhập khẩu
35BB6B43,Thu mua / Vật tư
35BB6BAC,Bán hàng / Kinh doanh
35BB6BAC,Quảng cáo / Đối ngoại / Truyền Thông
35BB6BAC,Bất động sản
35BB6C45,Tiếp thị / Marketing
35BB6C45,Bán lẻ / Bán sỉ
35BB6C45,Bán hàng / Kinh doanh
35BB6B65,Bán hàng / Kinh doanh
35BB6B65,Tiếp thị / Marketing
35BB6B65,Dịch vụ khách hàng
35BB6AF5,Tiếp thị / Marketing
35BB6AF5,Bán lẻ / Bán sỉ
35BB6AF5,Bán hàng / Kinh doanh
35BB6C52,Kế toán / Kiểm toán
35BB6C52,Nhân sự
35BB76E2,Ngân hàng
35BB76E2,Tài chính / Đầu tư
35BB6BD0,Quảng cáo / Đối ngoại / Truyền Thông
35BB76E1,Giáo dục / Đào tạo
35BB6BC4,Tiếp thị trực tuyến
35BB6AE8,Tiếp thị / Marketing
35BB6AE8,Tư vấn
35BB6AE8,Dệt may / Da giày / Thời trang
35BB76E3,Bán lẻ / Bán sỉ
35BB76E3,Bán hàng / Kinh doanh
35BB76E3,Quản lý điều hành
35BB6C19,Điện / Điện tử / Điện lạnh
35BB6C19,Xây dựng
35BB76D4,Bán hàng / Kinh doanh
35BB76D4,Ngân hàng
35BB76D4,Tài chính / Đầu tư
35BB76E6,Bán hàng / Kinh doanh
35BB76E6,Kế toán / Kiểm toán
35BB76E6,Ngân hàng
35BB76E4,Tiếp thị / Marketing
35BB76E4,Bán hàng / Kinh doanh
35BB76E4,Quản lý điều hành
35BB76ED,Kế toán / Kiểm toán
35BB76E7,Biên phiên dịch
35BB76E7,Bất động sản
35BB76E7,Hành chính / Thư ký
35BB6BD2,Bán hàng / Kinh doanh
35BB6BD2,Tài chính / Đầu tư
35BB6BD2,Bất động sản
35BB76EE,Cơ khí / Ô tô / Tự động hóa
35BB76EE,Điện / Điện tử / Điện lạnh
35BB76DA,Bán hàng / Kinh doanh
35BB76DA,Quản lý điều hành
35BB76DA,Tài chính / Đầu tư
35BB76F1,Vận chuyển / Giao nhận /  Kho vận
35BB76F2,Bán hàng / Kinh doanh
35BB76F6,Tiếp thị / Marketing
35BB76F6,Bán lẻ / Bán sỉ
35BB76F6,Bán hàng / Kinh doanh
35BB76F5,Bán lẻ / Bán sỉ
35BB76F5,Bán hàng / Kinh doanh
35BB76F5,Dệt may / Da giày / Thời trang
35BB768C,Vận chuyển / Giao nhận /  Kho vận
35BB768C,Xuất nhập khẩu
35BB768C,Bán hàng / Kinh doanh
35BB768A,Bán hàng / Kinh doanh
35BB768A,Dịch vụ khách hàng
35BB768A,Du lịch
35BB76C9,Cơ khí / Ô tô / Tự động hóa
35BB76C9,Bảo trì / Sửa chữa
35BB768D,Tiếp thị / Marketing
35BB768D,Quản lý điều hành
35BB768D,Quảng cáo / Đối ngoại / Truyền Thông
35BB7685,Bán hàng / Kinh doanh
35BB7685,Thực phẩm & Đồ uống
35BB7685,Bán lẻ / Bán sỉ
35BB767A,Dược phẩm
35BB767A,Y tế / Chăm sóc sức khỏe
35BB767A,Quản lý chất lượng (QA/QC)
35BB768F,Tiếp thị / Marketing
35BB768F,Quản lý điều hành
35BB768F,Quảng cáo / Đối ngoại / Truyền Thông
35BB7692,Cơ khí / Ô tô / Tự động hóa
35BB7692,Bảo trì / Sửa chữa
35BB7692,Sản xuất / Vận hành sản xuất
35BB768B,Nông nghiệp
35BB768B,Lâm Nghiệp
35BB768B,Công nghệ sinh học
35BB7672,Tiếp thị / Marketing
35BB7690,Tiếp thị / Marketing
35BB7690,Thực phẩm & Đồ uống
35BB7690,Quảng cáo / Đối ngoại / Truyền Thông
35BB7698,Bán lẻ / Bán sỉ
35BB7698,Bảo hiểm
35BB7698,Bất động sản
35BB7691,Tiếp thị / Marketing
35BB7691,Quảng cáo / Đối ngoại / Truyền Thông
35BB7691,Dịch vụ khách hàng
35BB7695,Tư vấn
35BB7695,Giáo dục / Đào tạo
35BB769A,Giáo dục / Đào tạo
35BB7694,Unknown
35BB7693,Tiếp thị / Marketing
35BB7693,Truyền hình / Báo chí / Biên tập
35BB7693,Quảng cáo / Đối ngoại / Truyền Thông
35BB7629,Hành chính / Thư ký
35BB7629,Nhân sự
35BB7629,Quản lý điều hành
35BB76A0,Bán hàng / Kinh doanh
35BB76A0,Dịch vụ khách hàng
35BB76A0,Ngân hàng
35BB763F,Unknown
35BB763C,Tiếp thị / Marketing
35BB763C,Bán hàng / Kinh doanh
35BB763C,Giáo dục / Đào tạo
35BB763E,CNTT - Phần mềm
35BB763E,CNTT - Phần cứng / Mạng
35BB7641,Vận chuyển / Giao nhận /  Kho vận
35BB7641,Thực phẩm & Đồ uống
35BB7644,Tiếp thị / Marketing
35BB7644,Bán lẻ / Bán sỉ
35BB7644,Bán hàng / Kinh doanh
35BB7643,Dược phẩm
35BB7643,Tư vấn
35BB7643,Dịch vụ khách hàng
35BB763D,Tiếp thị / Marketing
35BB763D,Bán hàng / Kinh doanh
35BB763D,Giáo dục / Đào tạo
35BB7642,Cơ khí / Ô tô / Tự động hóa
35BB7642,Hóa học
35BB75B3,Vận chuyển / Giao nhận /  Kho vận
35BB7640,Ngân hàng
35BB7640,CNTT - Phần mềm
35BB7650,Bán hàng / Kinh doanh
35BB7650,Tiếp thị trực tuyến
35BB7650,Tư vấn
35BB7654,Công nghệ thực phẩm / Dinh dưỡng
35BB7654,Công nghệ sinh học
35BB7654,Quản lý chất lượng (QA/QC)
35BB7647,Điện / Điện tử / Điện lạnh
35BB7647,Bảo trì / Sửa chữa
35BB7647,Sản xuất / Vận hành sản xuất
35BB7517,Tiếp thị / Marketing
35BB7517,Bán hàng / Kinh doanh
35BB7517,Dệt may / Da giày / Thời trang
35BB764C,Dịch vụ khách hàng
35BB764C,Hành chính / Thư ký
35BB764C,Bất động sản
35BB75FF,Kiến trúc
35BB75FF,Xây dựng
35BB75FF,Bất động sản
35BB764A,CNTT - Phần mềm
35BB764A,CNTT - Phần cứng / Mạng
35BB7604,Bán lẻ / Bán sỉ
35BB7604,Bán hàng / Kinh doanh
35BB7604,Kế toán / Kiểm toán
35BB7608,Nhà hàng / Khách sạn
35BB7605,Bán lẻ / Bán sỉ
35BB7605,Bán hàng / Kinh doanh
35BB7605,Kế toán / Kiểm toán
35BB760A,Bán hàng / Kinh doanh
35BB760A,CNTT - Phần mềm
35BB7612,Hành chính / Thư ký
35BB7612,Nhân sự
35BB75FE,Tiếp thị / Marketing
35BB75FE,Bán lẻ / Bán sỉ
35BB75FE,Bán hàng / Kinh doanh
35BB760D,Giáo dục / Đào tạo
35BB7610,Bán lẻ / Bán sỉ
35BB7610,Bán hàng / Kinh doanh
35BB7610,Tư vấn
35BB7616,Bán lẻ / Bán sỉ
35BB7616,Tài chính / Đầu tư
35BB7616,Dệt may / Da giày / Thời trang
35BB7609,Tiếp thị / Marketing
35BB7609,Bán hàng / Kinh doanh
35BB7609,Thực phẩm & Đồ uống
35BB75E1,Giáo dục / Đào tạo
35BB5B93,Bán lẻ / Bán sỉ
35BB5B93,Bán hàng / Kinh doanh
35BB5B93,Vận chuyển / Giao nhận /  Kho vận
35BB7614,Hóa học
35BB7615,Nhà hàng / Khách sạn
35BB7615,Du lịch
35BB7615,Hàng không
35BB760F,Bán lẻ / Bán sỉ
35BB760F,Y tế / Chăm sóc sức khỏe
35BB760F,Thực phẩm & Đồ uống
35BB7618,Bán hàng / Kinh doanh
35BB7618,Nhân sự
35BB74D0,Bán hàng / Kinh doanh
35BB74D0,Kế toán / Kiểm toán
35BB74D0,Thu mua / Vật tư
35BB759F,Unknown
35BB75FA,Sản xuất / Vận hành sản xuất
35BB75FA,Dệt may / Da giày / Thời trang
35BB75FA,Đồ gỗ
35BB75B4,Tài chính / Đầu tư
35BB751B,Hành chính / Thư ký
35BB751B,Kế toán / Kiểm toán
35BB751B,Tài chính / Đầu tư
35BB75B6,Unknown
35BB75BA,Unknown
35BB75AA,Bán hàng / Kinh doanh
35BB75B9,Cơ khí / Ô tô / Tự động hóa
35BB75B9,Đồ gỗ
35BB75B9,Nội ngoại thất
35BB75B8,Giáo dục / Đào tạo
35BB75B8,Bảo trì / Sửa chữa
35BB7591,Unknown
35BB75BC,Vận chuyển / Giao nhận /  Kho vận
35BB75BD,Quản lý điều hành
35BB75BD,Nhân sự
35BB75BF,Vận chuyển / Giao nhận /  Kho vận
35BB75BF,Thu mua / Vật tư
35BB75C4,Tiếp thị / Marketing
35BB75C4,Bán lẻ / Bán sỉ
35BB75C4,Tiếp thị trực tuyến
35BB75C5,Hành chính / Thư ký
35BB75C5,Nhân sự
35BB75C5,Bất động sản
35BA845E,Vận chuyển / Giao nhận /  Kho vận
35BA845E,CNTT - Phần mềm
35BA845E,CNTT - Phần cứng / Mạng
35BB7568,Y tế / Chăm sóc sức khỏe
35BB7568,Biên phiên dịch
35BB7568,Xuất nhập khẩu
35BB7566,Bán hàng / Kinh doanh
35BB7566,Bán lẻ / Bán sỉ
35BB7566,Tiếp thị trực tuyến
35BB756A,Ngân hàng
35BB756A,CNTT - Phần mềm
35BB756A,CNTT - Phần cứng / Mạng
35BB7564,Tiếp thị / Marketing
35BB7564,Bán hàng / Kinh doanh
35BB7564,Hàng gia dụng / Chăm sóc cá nhân
35BB7575,Bán hàng / Kinh doanh
35BB7575,Ngân hàng
35BB7575,Tài chính / Đầu tư
35BB7567,Kiến trúc
35BB7567,Xây dựng
35BB7567,Nội ngoại thất
35BB7563,Bán lẻ / Bán sỉ
35BB7563,Bán hàng / Kinh doanh
35BB756E,Bán hàng / Kinh doanh
35BB756E,Tài chính / Đầu tư
35BB756E,Bất động sản
35BB7574,Cơ khí / Ô tô / Tự động hóa
35BB7574,Hóa học
35BB7574,Sản xuất / Vận hành sản xuất
35BB7577,Bán hàng / Kinh doanh
35BB7577,Ngân hàng
35BB7577,Tài chính / Đầu tư
35BB7578,Giáo dục / Đào tạo
35BB7578,Tài chính / Đầu tư
35BB7578,Xuất nhập khẩu
35BB757F,Hành chính / Thư ký
35BB7519,Bán lẻ / Bán sỉ
35BB7519,Dược phẩm
35BB7519,Y tế / Chăm sóc sức khỏe
35BB757A,Nhân sự
35BB7523,Nhân sự
35BB7527,Dược phẩm
35BB7527,Y tế / Chăm sóc sức khỏe
35BB7529,Unknown
35BB7508,Dịch vụ khách hàng
35BB7508,Mới tốt nghiệp / Thực tập
35BB7508,Tài chính / Đầu tư
35BB747B,Phi chính phủ / Phi lợi nhuận
35BB747B,Quản lý điều hành
35BB747B,Quảng cáo / Đối ngoại / Truyền Thông
35BB752A,Dược phẩm
35BB752A,Y tế / Chăm sóc sức khỏe
35BB751D,Kế toán / Kiểm toán
35BB751D,Tài chính / Đầu tư
35BB751D,Ngân hàng
35BB7530,Điện / Điện tử / Điện lạnh
35BB7530,Ngành khác
35BB746D,Bán lẻ / Bán sỉ
35BB746D,Bán hàng / Kinh doanh
35BB746D,Tư vấn
35BB7531,Bảo trì / Sửa chữa
35BB7531,Điện / Điện tử / Điện lạnh
35BB752C,Kế toán / Kiểm toán
35BB752C,Ngân hàng
35BB752C,Tài chính / Đầu tư
35BB7535,Dược phẩm
35BB7535,Giáo dục / Đào tạo
35BB7532,Bán hàng / Kinh doanh
35BB7538,Unknown
35BB74DA,Cơ khí / Ô tô / Tự động hóa
35BB74DA,Kiến trúc
35BB74DA,Xây dựng
35BB74D3,Unknown
35BB7534,Tiếp thị / Marketing
35BB7534,Bán hàng / Kinh doanh
35BB7534,Quản lý điều hành
35BB74DE,Nông nghiệp
35BB74DE,Công nghệ sinh học
35BB74DE,Quản lý chất lượng (QA/QC)
35BB74E2,Bán hàng / Kinh doanh
35BB74E2,Dịch vụ khách hàng
35BB74E2,Luật / Pháp lý
35BB74D7,Quản lý điều hành
35BB74DD,Bán hàng / Kinh doanh
35BB74DD,Hành chính / Thư ký
35BB74DD,Biên phiên dịch
35BB74E5,Kế toán / Kiểm toán
35BB74E4,Dược phẩm
35BB74E4,Y tế / Chăm sóc sức khỏe
35BB74E4,Thực phẩm & Đồ uống
35BB74E0,Unknown
35BB3FE5,Thực phẩm & Đồ uống
35BB3FE5,Xuất nhập khẩu
35BB3FE5,Thu mua / Vật tư
35BB74E9,Bán hàng / Kinh doanh
35BB74E9,CNTT - Phần mềm
35BB74E9,Dịch vụ khách hàng
35BB74E7,Bán lẻ / Bán sỉ
35BB74E7,Tiếp thị trực tuyến
35BB74E7,Thu mua / Vật tư
35BB74ED,Hành chính / Thư ký
35BB74ED,Nhân sự
35BB74EA,Bán hàng / Kinh doanh
35BB74EA,Chăn nuôi / Thú y
35BB74EA,Công nghệ sinh học
35BB74E3,Nông nghiệp
35BB74E3,Sản xuất / Vận hành sản xuất
35BB2735,Tiếp thị / Marketing
35BB2735,Quảng cáo / Đối ngoại / Truyền Thông
35BB2735,CNTT - Phần mềm
35BB26E3,Thực phẩm & Đồ uống
35BB26E3,Kế toán / Kiểm toán
35BB270B,Bán hàng / Kinh doanh
35BB270B,Y tế / Chăm sóc sức khỏe
35BB270B,Quản lý điều hành
35BB2770,Dịch vụ khách hàng
35BB2770,Thực phẩm & Đồ uống
35BB2770,Nhà hàng / Khách sạn
35BB264D,Bất động sản
35BB264D,Dịch vụ khách hàng
35BB264D,Hành chính / Thư ký
35BB255B,Bán hàng / Kinh doanh
35BB255B,Dịch vụ khách hàng
35BB255B,CNTT - Phần cứng / Mạng
35BB2706,Bảo trì / Sửa chữa
35BB2706,Xây dựng
35BB2706,Bất động sản
35BB275D,Bán hàng / Kinh doanh
35BB275D,Vận chuyển / Giao nhận /  Kho vận
35BB275D,Hàng hải
35BB26DE,Bán hàng / Kinh doanh
35BB26DE,Kế toán / Kiểm toán
35BB74A5,Bán lẻ / Bán sỉ
35BB74A5,Bán hàng / Kinh doanh
35BB74A5,Xây dựng
35BB74A4,Kế toán / Kiểm toán
35BB74A4,Ngân hàng
35BB26CD,Kế toán / Kiểm toán
35BB26CD,Thống kê
35BB26CD,Quản lý chất lượng (QA/QC)
35BB23CA,Bán hàng / Kinh doanh
35BB23CA,Lâm Nghiệp
35BB74A9,Bảo hiểm
35BB74A9,Bất động sản
35BB74A9,Quản lý điều hành
35BB74AB,Quản lý điều hành
35BB74AB,Dịch vụ khách hàng
35BB74AB,Tài chính / Đầu tư
35BB74A1,Kế toán / Kiểm toán
35BB26C4,Kế toán / Kiểm toán
35BB26C4,Tài chính / Đầu tư
35BB26A5,Bán lẻ / Bán sỉ
35BB26A5,Bán hàng / Kinh doanh
35BB26A5,Giáo dục / Đào tạo
35BB2705,Giáo dục / Đào tạo
35BB2705,Kế toán / Kiểm toán
35BB272E,Kế toán / Kiểm toán
35BB272E,Ngân hàng
35BB272E,Tài chính / Đầu tư
35BB268D,Hành chính / Thư ký
35BB268D,Nhân sự
35BB268D,Biên phiên dịch
35BB271F,Nhà hàng / Khách sạn
35BB271F,Quản lý điều hành
35BB2671,Trắc địa / Địa Chất
35BB2671,Khoáng sản
35BB2671,Xây dựng
35BB2702,Du lịch
35BB2702,Xây dựng
35BB2695,Hành chính / Thư ký
35BB2695,Kế toán / Kiểm toán
35BB2695,Thu mua / Vật tư
35BB2765,CNTT - Phần mềm
35BB2765,CNTT - Phần cứng / Mạng
35BB26D4,Xuất nhập khẩu
35BB26D4,Thu mua / Vật tư
35BB2707,Quản lý điều hành
35BB2707,Nhân sự
35BB274A,Tiếp thị / Marketing
35BB274A,Tư vấn
35BB274A,Dịch vụ khách hàng
35BB2759,Tiếp thị / Marketing
35BB2759,Mỹ thuật / Nghệ thuật / Thiết kế
35BB2759,Dệt may / Da giày / Thời trang
35BB25CA,Điện / Điện tử / Điện lạnh
35BB25CA,Bảo trì / Sửa chữa
35BB495B,Kế toán / Kiểm toán
35BB26A1,Xây dựng
35BB73B3,Bán hàng / Kinh doanh
35BB73B3,Dược phẩm
35BB73B3,Y tế / Chăm sóc sức khỏe
35BB7376,Hành chính / Thư ký
35BB7376,Kế toán / Kiểm toán
35BB7434,Tiếp thị / Marketing
35BB7434,Quảng cáo / Đối ngoại / Truyền Thông
35BB7434,Tiếp thị trực tuyến
35BB7451,Du lịch
35BB7451,Hàng không
35BB7451,Nhà hàng / Khách sạn
35BB73B4,Cơ khí / Ô tô / Tự động hóa
35BB73B4,Điện / Điện tử / Điện lạnh
35BB7389,Tiếp thị / Marketing
35BB7389,Bán hàng / Kinh doanh
35BB7389,Hàng gia dụng / Chăm sóc cá nhân
35BB73A1,Unknown
35BB40C8,Bảo trì / Sửa chữa
35BB40BD,Tiếp thị / Marketing
35BB40BD,Ngân hàng
35BB40BD,Bảo hiểm
35BB67FE,Tiếp thị / Marketing
35BB67FE,Bán hàng / Kinh doanh
35BB67FE,Dược phẩm
35BB7408,Kiến trúc
35BB7408,Xây dựng
35BB7408,Nội ngoại thất
35BB40C1,Bán lẻ / Bán sỉ
35BB40C1,Bán hàng / Kinh doanh
35BB40C1,Hàng gia dụng / Chăm sóc cá nhân
35BB40C7,CNTT - Phần mềm
35BB40C7,CNTT - Phần cứng / Mạng
35BB40C3,Bán lẻ / Bán sỉ
35BB40C3,Bán hàng / Kinh doanh
35BB40C3,Hàng gia dụng / Chăm sóc cá nhân
35BB2718,Bán hàng / Kinh doanh
35BB2718,Kế toán / Kiểm toán
35BB477E,Truyền hình / Báo chí / Biên tập
35BB4795,Dịch vụ khách hàng
35BB4795,Du lịch
35BB479D,Dịch vụ khách hàng
35BB479D,Du lịch
35BB4775,Kế toán / Kiểm toán
35BB4777,Tiếp thị / Marketing
35BB4777,Mỹ thuật / Nghệ thuật / Thiết kế
35BB4777,Truyền hình / Báo chí / Biên tập
35BB4746,Cơ khí / Ô tô / Tự động hóa
35BB4746,Điện / Điện tử / Điện lạnh
35BB4746,Sản xuất / Vận hành sản xuất
35BB4661,Tiếp thị / Marketing
35BB4661,Bán hàng / Kinh doanh
35BB4661,Dịch vụ khách hàng
35BB469A,Tiếp thị / Marketing
35BB469A,Quảng cáo / Đối ngoại / Truyền Thông
35BB469A,Mỹ thuật / Nghệ thuật / Thiết kế
35BB463A,Tiếp thị / Marketing
35BB463A,Tiếp thị trực tuyến
35BB463A,Quảng cáo / Đối ngoại / Truyền Thông
35BB4864,Bán hàng / Kinh doanh
35BB4864,Nhà hàng / Khách sạn
35BB4864,Du lịch
35BB4904,Kế toán / Kiểm toán
35BB4833,Mỹ thuật / Nghệ thuật / Thiết kế
35BB45C2,Tiếp thị / Marketing
35BB45C2,Bán hàng / Kinh doanh
35BB45C2,Xuất nhập khẩu
35BB45F5,Bất động sản
35BB463E,Tiếp thị / Marketing
35BB463E,Truyền hình / Báo chí / Biên tập
35BB463E,Quảng cáo / Đối ngoại / Truyền Thông
35BB45E4,Bất động sản
35BB45E4,Bán hàng / Kinh doanh
35BB45E4,Tiếp thị trực tuyến
35BB4692,CNTT - Phần mềm
35BB483B,Bán lẻ / Bán sỉ
35BB483B,Bán hàng / Kinh doanh
35BB483B,Dệt may / Da giày / Thời trang
35BB47EC,Tiếp thị / Marketing
35BB47EC,Bán lẻ / Bán sỉ
35BB47EC,Tiếp thị trực tuyến
35BB491D,Unknown
35BB4741,Kế toán / Kiểm toán
35BB4741,Tài chính / Đầu tư
35BB4902,Giải trí
35BB4902,Truyền hình / Báo chí / Biên tập
35BB4902,Quảng cáo / Đối ngoại / Truyền Thông
35BB465F,Thực phẩm & Đồ uống
35BB465F,Quản lý điều hành
35BB465F,Nhà hàng / Khách sạn
35BB4807,Biên phiên dịch
35BB491F,Tiếp thị / Marketing
35BB491F,Bán hàng / Kinh doanh
35BB491F,Dược phẩm
35BB45F2,Unknown
35BB463B,Tiếp thị / Marketing
35BB463B,Bán hàng / Kinh doanh
35BB463B,Dịch vụ khách hàng
35BB4839,Tiếp thị / Marketing
35BB4839,Bán hàng / Kinh doanh
35BB4839,Dệt may / Da giày / Thời trang
35BB459B,Bán hàng / Kinh doanh
35BB459B,Thực phẩm & Đồ uống
35BB48D1,Dệt may / Da giày / Thời trang
35BB447C,Ngân hàng
35BB447C,Bảo hiểm
35BB447C,Tài chính / Đầu tư
35BB46F8,Y tế / Chăm sóc sức khỏe
35BB46F8,Dược phẩm
35BB4855,Dược phẩm
35BB4855,Hóa học
35BB4855,Quản lý chất lượng (QA/QC)
35BB48EF,Dệt may / Da giày / Thời trang
35BB48EF,Quản lý chất lượng (QA/QC)
35BB4832,Bán hàng / Kinh doanh
35BB484D,Dược phẩm
35BB484D,Hóa học
35BB484D,Quản lý chất lượng (QA/QC)
35BB48DF,Tiếp thị / Marketing
35BB48DF,Bán hàng / Kinh doanh
35BB463C,Bán hàng / Kinh doanh
35BB463C,Tư vấn
35BB463C,Giáo dục / Đào tạo
35B96175,Bán hàng / Kinh doanh
35B96175,Tư vấn
35B96175,Giáo dục / Đào tạo
35BB47D2,Kế toán / Kiểm toán
35BB47D2,Ngân hàng
35BB47D2,Tài chính / Đầu tư
35BB476D,Bán lẻ / Bán sỉ
35BB476D,Bán hàng / Kinh doanh
35BB476D,Dịch vụ khách hàng
35BB47E0,Bảo trì / Sửa chữa
35BB45A5,Thống kê
35BB45A5,CNTT - Phần mềm
35BB45A5,CNTT - Phần cứng / Mạng
35BB4887,Y tế / Chăm sóc sức khỏe
35BB4656,Bán hàng / Kinh doanh
35BB4656,Y tế / Chăm sóc sức khỏe
35BB4656,Tư vấn
35BB47CF,Hành chính / Thư ký
35BB47CF,Kế toán / Kiểm toán
35BB47CF,Sản xuất / Vận hành sản xuất
35BB485E,Dược phẩm
35BB485E,Hóa học
35BB485E,Quản lý chất lượng (QA/QC)
35BB48EC,Bán lẻ / Bán sỉ
35BB48EC,Bán hàng / Kinh doanh
35BB48EC,Dược phẩm
35BB46AC,An Ninh / Bảo Vệ
35BB46AC,An toàn lao động
35BB47D6,Bán lẻ / Bán sỉ
35BB47D6,Bán hàng / Kinh doanh
35BB47D6,Cơ khí / Ô tô / Tự động hóa
35BB45D3,Dược phẩm
35BB45D3,Quản lý chất lượng (QA/QC)
35BB45D3,Y tế / Chăm sóc sức khỏe
35BB45AC,Kế toán / Kiểm toán
35BB45AC,Tài chính / Đầu tư
35BB45AC,Dệt may / Da giày / Thời trang
35BB475C,Tiếp thị trực tuyến
35BB475C,Y tế / Chăm sóc sức khỏe
35BB475C,Tư vấn
35BB48C7,Quảng cáo / Đối ngoại / Truyền Thông
35BB461F,Kế toán / Kiểm toán
35BB461F,Tài chính / Đầu tư
35BB4686,Nhân sự
35BB4808,Tiếp thị / Marketing
35BB4808,Tiếp thị trực tuyến
35BB4808,CNTT - Phần mềm
35BB4816,Tiếp thị / Marketing
35BB4816,Bán hàng / Kinh doanh
35BB4816,Giáo dục / Đào tạo
35BB45FE,Tiếp thị / Marketing
35BB45FE,Bán hàng / Kinh doanh
35BB45FE,Giáo dục / Đào tạo
35BB4826,Kế toán / Kiểm toán
35BB4828,Bán lẻ / Bán sỉ
35BB4828,Bán hàng / Kinh doanh
35BB4828,Giáo dục / Đào tạo
35BB463F,Thu mua / Vật tư
35BB462B,Hành chính / Thư ký
35BB485A,Ngân hàng
35BB485A,Tài chính / Đầu tư
35BB466D,Ngân hàng
35BB466D,Tài chính / Đầu tư
35BB466D,Quản lý chất lượng (QA/QC)
35BB475E,Unknown
35BB4755,Unknown
35BB45B3,Unknown
35BB48D6,Dịch vụ khách hàng
35BB48D6,Ngân hàng
35BB48D6,Tài chính / Đầu tư
35BB473F,Chăn nuôi / Thú y
35BB473F,Thủy sản / Hải sản
35B4EBC2,Vận chuyển / Giao nhận /  Kho vận
35B4EBC2,Xuất nhập khẩu
35B4EBC2,Thu mua / Vật tư
35BB4769,Dịch vụ khách hàng
35BB4769,Nhà hàng / Khách sạn
35BB4769,Bất động sản
35BB48EE,Thực phẩm & Đồ uống
35BB48EE,Mỹ thuật / Nghệ thuật / Thiết kế
35BB48EE,Quảng cáo / Đối ngoại / Truyền Thông
35BB48C2,Bán hàng / Kinh doanh
35BB48C2,Tư vấn
35BB48C2,Y tế / Chăm sóc sức khỏe
35BB4856,Bán hàng / Kinh doanh
35BB4856,Cơ khí / Ô tô / Tự động hóa
35BB4856,Sản xuất / Vận hành sản xuất
35BB46A7,Bảo hiểm
35BB46A7,Bất động sản
35BB46A7,Bán hàng / Kinh doanh
35BB4778,Kế toán / Kiểm toán
35BB4778,Điện / Điện tử / Điện lạnh
35BB4827,Bán hàng / Kinh doanh
35BB4827,Cơ khí / Ô tô / Tự động hóa
35BB4827,Sản xuất / Vận hành sản xuất
35BB48AE,Hành chính / Thư ký
35BB48AE,Nhân sự
35BB473B,Sản xuất / Vận hành sản xuất
35BB473B,Cơ khí / Ô tô / Tự động hóa
35BB488C,Bán hàng / Kinh doanh
35BB488C,Cơ khí / Ô tô / Tự động hóa
35BB488C,Sản xuất / Vận hành sản xuất
35BB467A,Bán hàng / Kinh doanh
35BB467A,Cơ khí / Ô tô / Tự động hóa
35BB467A,Sản xuất / Vận hành sản xuất
35BB4799,Unknown
35BB4818,Điện / Điện tử / Điện lạnh
35BB4818,CNTT - Phần mềm
35BB4818,CNTT - Phần cứng / Mạng
35BB45D0,Bảo hiểm
35BB45D0,Bán hàng / Kinh doanh
35BB45D0,Dịch vụ khách hàng
35BB47E6,Kế toán / Kiểm toán
35BB47E6,Tài chính / Đầu tư
35BB468B,Tiếp thị / Marketing
35BB468B,CNTT - Phần mềm
35BB4824,Dịch vụ khách hàng
35BB4824,Bưu chính viễn thông
35BB4824,Bán hàng / Kinh doanh
35BB4701,Kế toán / Kiểm toán
35BB4701,Sản xuất / Vận hành sản xuất
35BB4701,Thực phẩm & Đồ uống
35BB4594,Ngân hàng
35BB4594,Tài chính / Đầu tư
